City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
205,badr hunayn,23.7829,38.7905,28.51,62,2,2.48,SA,1697066623
206,sinabang,2.4803,96.3801,25.55,87,100,2.05,ID,1697066623
207,pampa del infierno,-26.5052,-61.1744,17.38,78,100,7.93,AR,1697066623
208,dakhla,23.6848,-15.958,23.07,68,11,6.44,EH,1697066623
209,lanzhou,36.0564,103.7922,9.27,89,100,3.39,CN,1697066624
210,nagato,34.3833,131.2,18.56,64,71,5.46,JP,1697066624
211,forres,57.6113,-3.6108,9.98,84,100,6.17,GB,1697066624
212,riachao das neves,-11.7461,-44.91,27.51,22,0,1.46,BR,1697066624
213,kiunga,-6.1219,141.2906,24.59,94,99,0.71,PG,1697066624
214,gurupa,-1.405,-51.64,27.72,67,75,3.39,BR,1697066624
215,talnakh,69.4865,88.3972,-0.44,98,100,0.56,RU,1697066624
216,swakopmund,-22.6833,14.5333,13.88,89,8,1.91,NA,1697066624
217,novodvinsk,64.4165,40.8122,-0.12,91,100,5.83,RU,1697066625
218,fazilka,30.4,74.0333,22.98,29,0,1.67,IN,1697066625
219,igarka,67.4667,86.5833,2.98,94,100,2.51,RU,1697066625
220,olonkinbyen,70.9221,-8.7187,1.82,72,100,8.89,SJ,1697066625
221,hirara,24.8,125.2833,27.92,74,20,6.69,JP,1697066625
222,kudahuvadhoo,2.6708,72.8944,27.55,71,88,5.09,MV,1697066625
223,balykchy,42.4557,76.1861,7.12,52,17,0.42,KG,1697066625
224,prince rupert,54.3161,-130.3201,13.05,85,100,4.12,CA,1697066408
225,prado,-17.3411,-39.2208,23.2,84,1,3.17,BR,1697066626
226,trail,49.0998,-117.7022,11.95,86,89,1.41,CA,1697066626
227,gereida,11.2811,25.1414,26.19,55,100,4.13,SD,1697066626
228,kourou,5.1552,-52.6478,28.03,77,1,4.46,GF,1697066626
229,sofo-birnin-gwari,11.0154,6.7804,22.74,71,18,1.15,NG,1697066626
230,kerikeri,-35.2268,173.9474,17.17,69,48,1.79,NZ,1697066626
231,solleftea,63.1667,17.2667,-0.08,94,31,1.28,SE,1697066626
232,lesosibirsk,58.2358,92.4828,12.73,72,65,6.64,RU,1697066627
233,eseka,3.65,10.7667,23.06,99,94,0.59,CM,1697066627
234,east london,-33.0153,27.9116,19.09,89,100,6.64,ZA,1697066603
235,betio village,1.358,172.9211,32.02,69,48,2.75,KI,1697066427
236,palikir - national government center,6.9248,158.1611,28.41,84,100,3.09,FM,1697066627
237,troitsko-pechorsk,62.7084,56.1964,-0.73,88,76,1.79,RU,1697066627
238,gadzhiyevo,69.2551,33.3362,-0.86,80,100,10.24,RU,1697066627
239,eureka,40.8021,-124.1637,16.78,80,50,2.68,US,1697066628
240,shimoda,34.6667,138.95,20.61,71,11,6.17,JP,1697066628
241,honiara,-9.4333,159.95,29.51,71,87,2.36,SB,1697066628
242,santa isabel,-23.3156,-46.2214,27.84,70,0,1.1,BR,1697066628
243,guerrero negro,27.9769,-114.0611,21.49,68,1,10.52,MX,1697066628
244,barclayville,4.6797,-8.2339,24.22,93,100,1.38,LR,1697066628
245,kitui,-1.367,38.0106,18.4,81,100,2.4,KE,1697066628
246,metahara,8.9,39.9167,24.11,48,47,1.61,ET,1697066629
247,port sudan,19.6175,37.2164,28.96,77,0,4.21,SD,1697066629
248,man,7.4125,-7.5538,21.72,99,95,0.45,CI,1697066629
249,hawaiian paradise park,19.5933,-154.9731,27.73,79,0,5.14,US,1697066573
250,howard springs,-12.497,131.047,30.46,65,85,2.44,AU,1697066629
251,ciudad bolivar,8.1222,-63.5497,28.15,67,60,4.88,VE,1697066629
252,vadso,70.0744,29.7487,1.09,75,20,9.26,NO,1697066603
253,geraldton,-28.7667,114.6,10.23,81,0,4.12,AU,1697066357
254,rio grande,-32.035,-52.0986,13.06,87,100,11.94,BR,1697066630
255,port elizabeth,-33.918,25.5701,18.16,96,100,5.14,ZA,1697066630
256,wellington,-41.2866,174.7756,16.81,60,1,7.72,NZ,1697066400
257,whitecourt,54.1502,-115.6855,9.58,100,100,3.09,CA,1697066630
258,al jahra',29.3375,47.6581,30.9,31,0,4.47,KW,1697066630
259,tazovsky,67.4667,78.7,2.19,98,100,2.82,RU,1697066630
260,saynshand,44.8824,110.1163,8.03,47,78,1.72,MN,1697066630
261,amuntai,-2.4177,115.2494,24.89,72,100,0.48,ID,1697066630
262,avarua,-21.2078,-159.775,26.03,69,100,4.12,CK,1697066631
263,vuktyl,63.8567,57.3094,-0.5,93,58,1.79,RU,1697066631
264,ust'-charyshskaya pristan',52.3934,83.6635,8.6,72,79,1.88,RU,1697066631
265,kayangel,8.0823,134.7173,28.09,80,100,9.55,PW,1697066572
